0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;141;142;143;144;145;146;147;148;149;150;151;152;153;154;155;156;157;158;159;160;161;162;163;164;165;166;167;168;169;170;171;172;173;174;175;176;177;178;179;180;181;182;183;184;185;186;187;188;189;190;191;192;193;194;195;196;197;198;199;200;201;202;%dCFAThpig;StaDCP;AppDCP;DC(S+S);DCNFEh;CP;SumAA;SumFA;%FAinCFATfraction
3013.425;Fat_oil, Safflower oil;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.1;0.2;7.0;0.1;2.9;13.2;74.3;0.9;1.3;;;95.0;;;95.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;95.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;92.0;;;;;;;;;;;;97.0;;;;;;;;;;;;;;;;;;;;97.0;;;;;;;;;;;;;;;;;;;;;;95.0;;;;;95.0;;;;;;95.0;;;;;;;100.0;95.0
2001.616;Feed beans, heat treated;;;;;;;6.3;1.1;1.1;4.2;1.0;4.4;7.2;5.3;2.8;7.7;3.2;5.0;4.2;11.5;15.7;4.0;3.9;5.8;;0.5;0.5;0.5;18.0;0.5;3.0;13.0;34.0;29.0;2.0;;78.0;67.0;81.0;95.0;89.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;70.0;;73.0;94.0;85.0;;100.0;;;;;;;;;;;;;;;;;;;68.0;55.0;45.0;55.0;55.0;54.0;72.0;43.0;58.0;55.0;55.0;53.0;54.0;47.0;56.0;50.0;60.0;57.0;;;;;;;;;;;;;;79.0;60.0;74.0;;;;;;;;;51.0;;;;;;;;;;60.0;;78.0;66.0;59.0;67.0;67.0;67.0;78.0;64.0;68.0;69.0;67.0;66.0;70.0;65.0;72.0;64.0;68.0;69.0;;80.0;60.0;30.0;90.0;;85.0;83.0;;;;;78.0;54.0;40.0;36.0;;;53.0;94.4;101.0;75.0
1002.5172;Corn cob mix (CCM), silage, partly with rachis, CF 40 - 60 g_kg DM;;;;;;;2.9;2.1;2.2;3.6;0.7;3.4;4.7;4.8;3.0;12.1;3.7;4.8;7.5;6.7;18.1;3.9;8.9;4.8;;;0.2;0.2;12.0;0.2;2.0;28.0;55.0;1.0;1.0;;58.0;76.0;40.0;92.0;86.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;77.0;;34.0;90.0;86.0;;100.0;;;;;;;;;;;;;;;;;;;67.0;84.0;76.0;75.0;68.0;78.0;78.0;78.0;78.0;78.0;78.0;78.0;78.0;77.0;77.0;77.0;78.0;77.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;58.0;85.0;;;;;44.0;77.0;60.0;53.0;;;78.0;97.9;99.6;90.0
1003.1222;Rice feed meal, ASH greater than 90 g_kg;;;;;;;4.2;2.1;2.2;3.7;1.1;3.7;7.8;4.7;2.7;7.3;3.4;5.5;5.9;9.0;14.6;5.1;4.5;4.7;;;;0.4;17.0;0.4;2.0;40.0;37.0;1.0;2.0;;63.0;81.0;12.0;89.0;77.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;63.0;;21.0;82.0;75.0;;100.0;;;;;;;;;;;;;;;;;;;86.0;87.0;81.0;82.0;82.0;86.0;92.0;84.0;87.0;87.0;85.0;84.0;85.0;83.0;90.0;84.0;85.0;85.0;;62.0;48.0;;;;;;;;;;;70.0;88.0;68.0;;;;;;;;;16.0;;;;;;;;;;88.0;;74.0;72.0;69.0;67.0;70.0;68.0;78.0;67.0;74.0;69.0;65.0;66.0;74.0;71.0;75.0;72.0;71.0;72.0;;60.0;68.0;18.0;66.0;;82.0;78.0;;;;;46.0;86.0;13.0;12.0;92.0;55.0;81.0;92.2;99.8;80.0
2006.000;Peas;;;;;;;7.1;1.0;1.5;3.7;0.9;4.1;8.8;4.7;2.5;7.1;3.3;4.6;4.4;11.7;16.7;4.4;4.0;4.7;;;;0.3;11.4;;3.0;22.5;48.9;11.2;2.2;;82.0;69.0;86.0;94.0;90.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;86.0;;73.0;98.0;92.0;;100.0;;;;;;;;;;;;;;;;;;;85.0;77.0;70.0;87.0;71.0;80.0;90.0;80.0;83.0;81.0;80.0;78.0;76.0;82.0;85.0;77.0;79.0;80.0;;86.0;87.0;;;;;;;;;;;87.0;50.0;80.0;;;;;;;;;42.0;;;;;;;;;;50.0;;88.0;85.0;73.0;81.0;79.0;82.0;90.0;83.0;85.0;83.0;84.0;82.0;86.0;86.0;91.0;84.0;85.0;84.0;;85.0;60.0;30.0;92.0;;77.0;88.0;;;;;84.0;53.0;48.0;43.0;93.0;75.0;80.0;95.2;99.5;75.0
2006.205;Pea creme;;;;;;;6.8;0.6;1.7;3.4;0.6;3.1;6.0;3.1;2.5;4.2;2.8;3.7;4.9;10.2;15.5;5.1;3.2;3.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;74.0;;73.0;95.0;87.0;;100.0;;;;;;;;;;;;;;;;;;;90.0;75.0;78.0;85.0;79.0;85.0;93.0;87.0;89.0;86.0;91.0;84.0;86.0;82.0;89.0;84.0;87.0;85.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;84.0;16.0;;;;;;81.0;;
5010.910;Grass, fresh, a) clay soil, before 21 June;;;;;;;4.0;1.5;0.9;3.8;1.5;3.7;4.4;4.7;1.8;6.9;2.2;5.0;6.6;8.8;10.0;4.7;4.4;3.6;;;;;;;;;;;;;79.0;;;;84.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;79.0;;;;;;;;;;;;;78.5;;
3018.4012;Cotton seed expeller, partly dehulled, CF 140 - 210 g_kg;;;;;;;4.1;1.6;1.7;3.2;1.2;3.1;10.7;5.2;2.7;5.9;2.9;4.4;4.1;9.3;18.9;4.2;3.7;4.3;;;0.4;1.0;24.0;1.0;2.0;19.0;51.0;0.4;1.0;;79.0;97.0;41.0;69.0;70.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;69.0;;18.0;44.0;53.0;;100.0;;;;;;;;;;;;;;;;;;;67.0;81.0;83.0;79.0;79.0;78.0;92.0;86.0;77.0;80.0;83.0;78.0;78.0;80.0;90.0;89.0;81.0;82.0;;;;;;;;;;;;;;61.0;79.0;27.0;;;;;;;;;30.0;;;;;;;;;;79.0;;58.0;77.0;71.0;66.0;77.0;69.0;86.0;80.0;75.0;71.0;77.0;71.0;70.0;75.0;83.0;70.0;74.0;73.0;;79.0;80.0;10.0;56.0;;78.0;62.0;;;;;26.0;85.0;30.0;28.0;;;82.0;91.2;99.8;75.0
1008.000;Sorghum;;;;;;;2.4;1.8;1.9;3.3;1.1;4.0;4.0;5.3;2.4;13.0;3.9;5.0;8.9;7.1;20.0;3.4;8.1;4.6;;;;0.4;17.0;1.0;1.0;31.0;45.0;3.0;1.0;;49.0;87.0;24.0;91.0;85.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;70.0;;57.0;97.0;92.0;;100.0;;;;;;;;;;;;;;;;;;;84.0;81.0;76.0;82.0;82.0;81.0;88.0;83.0;82.0;82.0;82.0;81.0;83.0;83.0;83.0;91.0;83.0;86.0;;71.0;84.0;;;;;;;;;;;76.0;80.0;90.0;;;;;;;;;30.0;;;;;;;;;;80.0;;88.0;88.0;84.0;83.0;82.0;90.0;87.0;89.0;79.0;89.0;84.0;87.0;89.0;88.0;89.0;83.0;92.0;88.0;;55.0;80.0;40.0;88.0;;70.0;84.0;;;;;75.0;75.0;25.0;18.0;99.0;85.0;78.0;100.2;99.4;90.0
6015.000;Tomatoes, fresh;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76.0;55.0;60.0;88.0;81.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1002.1021;Maize germs, STAew less than 200 g_kg;;;;;;;4.9;1.9;2.0;3.8;1.0;3.2;7.0;4.2;3.0;8.0;3.3;5.1;6.5;7.6;13.8;5.2;6.3;4.6;;;;;12.0;;2.0;28.0;55.0;1.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;77.0;;65.0;80.0;82.0;;100.0;;;;;;;;;;;;;;;;;;;63.0;75.0;68.0;64.0;64.0;70.0;86.0;76.0;76.0;77.0;66.0;73.0;70.0;62.0;72.0;66.0;70.0;70.0;;84.0;88.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;65.0;88.0;;;97.0;41.0;62.0;90.9;99.0;90.0
1004.105;Oats mill feed, high grade;;;;;;;4.1;1.7;3.0;3.5;1.2;3.7;6.5;4.8;2.2;7.3;3.3;5.2;4.8;8.2;19.2;4.9;5.3;4.8;;;;0.4;19.0;0.4;1.0;35.0;39.0;2.0;0.4;;71.0;93.0;50.0;79.0;75.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;74.0;;9.0;73.0;65.0;;100.0;;;;;;;;;;;;;;;;;;;60.0;60.0;60.0;59.0;60.0;60.0;60.0;60.0;60.0;60.0;60.0;60.0;60.0;60.0;59.0;60.0;59.0;59.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;68.0;65.0;;;;;40.0;72.0;30.0;25.0;;;60.0;93.7;97.2;80.0
5002.602;Sunflower, silage;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47.0;;;;69.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;45.0;58.0;;;;;;;;;;;;;;
4001.2022;Potato pulp, dried, CP 90 - 130 g_kg;;;;;;;6.2;1.3;1.8;3.7;1.5;3.5;4.2;3.7;2.1;6.1;3.8;5.3;3.2;9.6;8.7;3.7;4.0;3.8;;;;;;;;;;;;;42.0;30.0;73.0;92.0;82.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;88.0;91.0;79.0;;50.0;;;;;;;;;;;;;;;;;;;50.0;50.0;50.0;49.0;50.0;50.0;50.0;49.0;50.0;50.0;50.0;50.0;50.0;50.0;49.0;49.0;49.0;49.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55.0;83.0;;;;;85.0;;60.0;46.0;;;50.0;76.2;;
3009.437;Fat_oil, Rapeseed oil;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.2;0.2;5.1;0.4;2.0;56.7;22.3;9.1;4.0;;;95.0;;;95.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;95.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;93.0;;;;;;;;;;;;92.0;;;;;;;;;;;;;;;;;;;;92.0;;;;;;;;;;;;;;;;;;;;;;95.0;;;;;95.0;;;;;;95.0;;;;;;;100.0;96.0
3001.4071;Palm kernel, solvent extracted, CF less than 190 g_kg;;;;;;;3.0;1.9;1.5;3.1;0.8;3.3;12.0;4.1;1.7;6.3;2.6;4.8;4.0;8.3;17.9;4.6;3.4;4.2;;7.0;47.0;15.0;9.0;;3.0;16.0;2.0;0.4;;;76.0;91.0;49.0;85.0;76.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30.0;;43.0;74.0;60.0;;100.0;;;;;;;;;;;;;;;;;;;60.0;77.0;61.0;68.0;77.0;73.0;84.0;78.0;73.0;75.0;70.0;74.0;68.0;62.0;73.0;56.0;71.0;73.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;67.0;70.0;15.0;65.0;;;;;;;;66.0;73.0;40.0;37.0;;;69.0;87.5;99.4;65.0
5010.6101;Grass meal, CP less than 140 g_kg;;;;;;;3.9;1.5;1.0;4.1;1.4;3.8;4.1;4.3;1.9;6.9;2.7;5.2;6.4;9.1;10.0;4.6;4.6;4.0;;;0.2;2.0;16.0;2.0;2.0;3.0;13.0;60.0;;;59.0;;;;72.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27.0;;51.0;70.0;57.0;;100.0;;;;;;;;;;;;;;;;;;;60.0;60.0;60.0;60.0;60.0;60.0;60.0;60.0;60.0;60.0;60.0;60.0;60.0;60.0;60.0;60.0;60.0;60.0;;66.0;28.0;;;;;;;;;;;45.0;40.0;23.0;;;;;;;;;75.0;;;;;;;;;;40.0;;47.0;48.0;44.0;45.0;45.0;46.0;44.0;45.0;45.0;45.0;45.0;46.0;47.0;45.0;46.0;47.0;46.0;45.0;;71.0;51.0;15.0;69.0;;59.0;60.0;;;;;55.0;31.0;30.0;24.0;100.0;30.0;60.0;79.4;98.2;50.0
1010.1006;Wheat milling by-products, Wheat bran CF greater than 125 g_kg;;;;;;;4.0;1.6;2.1;3.3;1.4;3.2;6.7;4.0;2.7;6.2;2.9;4.7;4.7;7.1;19.4;5.1;6.5;4.4;;;;0.1;19.0;1.0;1.0;15.0;57.0;5.0;1.0;;73.0;77.0;30.0;69.0;64.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;42.0;;17.0;57.0;47.0;;100.0;;;;;;;;;;;;;;;;;;;54.0;72.0;73.0;63.0;72.0;69.0;82.0;73.0;76.0;71.0;70.0;65.0;50.0;64.0;79.0;68.0;69.0;70.0;;71.0;38.0;;;;;;;;;;;73.0;45.0;41.0;;;;;;;;;27.0;;;;;;;;;;45.0;;75.0;79.0;73.0;69.0;74.0;77.0;78.0;76.0;72.0;76.0;69.0;73.0;73.0;74.0;85.0;69.0;74.0;72.0;;77.0;75.0;20.0;65.0;;78.0;59.0;;;;;33.0;40.0;18.0;17.0;91.0;27.0;64.0;90.0;99.1;70.0
1005.301;Brewer's grains, dried;;;;;;;3.8;1.9;1.9;3.7;1.2;4.0;4.9;5.0;2.3;7.9;3.1;5.4;5.3;6.8;18.4;4.0;8.9;4.3;;;;;;;;;;;;;75.0;85.0;43.0;64.0;65.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61.0;;24.0;47.0;49.0;;100.0;;;;;;;;;;;;;;;;;;;77.0;84.0;74.0;79.0;79.0;85.0;91.0;87.0;81.0;83.0;91.0;82.0;74.0;74.0;74.0;74.0;74.0;74.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;69.0;55.0;;;;;36.0;62.0;35.0;31.0;;;74.0;92.8;;
8012.0001;Milk powder, whole, CP less than 200 g_kg;;;;;;;7.8;2.7;0.8;4.4;1.3;5.2;3.5;4.8;2.8;9.7;4.5;6.3;3.3;8.0;20.8;2.0;9.8;5.6;;9.5;4.0;10.0;27.0;3.0;10.0;25.0;2.0;1.0;1.0;;89.0;99.0;;97.0;95.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;93.0;;;100.0;97.0;;100.0;;;;;;;;;;;;;;;;;;;96.0;97.0;85.0;93.0;94.0;90.0;98.0;95.0;95.0;96.0;94.0;91.0;92.0;93.0;90.0;93.0;93.0;83.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100.0;98.0;90.0;88.0;;;93.0;103.3;92.5;93.0
3015.4012;Copra cake, CFAT greater than 100 g_kg;;;;;;;2.5;1.5;1.5;3.0;0.7;3.2;10.9;4.2;1.8;6.2;2.4;4.8;4.2;7.9;18.2;4.2;3.5;4.2;;13.0;48.0;18.0;9.0;;3.0;7.0;2.0;;;;72.0;97.0;66.0;87.0;82.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;66.0;;71.0;85.0;78.0;;100.0;;;;;;;;;;;;;;;;;;;65.0;84.0;63.0;72.0;77.0;80.0;86.0;82.0;81.0;80.0;85.0;77.0;77.0;70.0;76.0;75.0;77.0;76.0;;;;;;;;;;;;;;71.0;90.0;25.0;;;;;;;;;48.0;;;;;;;;;;90.0;;60.0;68.0;62.0;62.0;67.0;69.0;71.0;68.0;62.0;69.0;65.0;69.0;67.0;62.0;64.0;64.0;57.0;62.0;;58.0;90.0;59.0;65.0;;69.0;82.0;;;;;78.0;86.0;27.0;24.0;;;74.0;84.9;100.0;75.0
4010.000;Beetroot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;58.0;58.0;67.0;96.0;89.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4008.6111;Tapioca, dried, STAew less than 630 g_kg;;;;;;;3.7;1.3;1.2;3.3;1.1;3.1;4.9;3.4;2.4;5.4;2.1;4.1;5.2;7.6;13.9;3.7;3.9;3.6;;;;;;;;;;;;;;47.0;26.0;92.0;83.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;38.0;94.0;86.0;;100.0;;;;;;;;;;;;;;;;;;;49.0;54.0;41.0;50.0;48.0;48.0;63.0;35.0;41.0;49.0;46.0;48.0;50.0;47.0;54.0;44.0;46.0;44.0;;24.0;89.0;;;;;;;;;;;13.0;;90.0;;;;;;;;;66.0;;;;;;;;;;;;56.0;58.0;50.0;52.0;51.0;55.0;51.0;55.0;50.0;55.0;52.0;55.0;57.0;53.0;51.0;52.0;53.0;49.0;;40.0;;31.0;95.0;;;83.0;;;;;56.0;36.0;60.0;36.0;100.0;82.0;42.0;73.9;;
4012.000;Cabbage (turnip cabbage), fresh;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;67.0;40.0;75.0;95.0;88.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1004.116;Oats, peeled;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19.0;62.0;56.0;45.0;50.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;28.0;41.0;;;;;;;;;;;;;;
1010.2343;Wheat starch, STAam 400 - 600 g_kg DM;;;;;;;4.3;1.6;2.2;3.2;1.0;3.1;5.4;3.9;2.4;5.9;3.5;5.1;5.8;5.8;16.3;4.8;6.7;3.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;79.0;;45.0;94.0;91.0;;100.0;;;;;;;;;;;;;;;;;;;100.0;96.0;98.0;99.0;100.0;95.0;95.0;95.0;95.0;95.0;95.0;95.0;95.0;95.0;95.0;95.0;95.0;95.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;64.0;76.0;60.0;54.0;;;95.0;84.9;;
4001.664;Potato crisps;;;;;;;5.4;1.4;1.3;3.9;0.9;3.7;3.1;3.9;1.7;6.1;3.3;5.2;6.0;19.1;11.6;3.6;3.4;3.7;;;;;;;;;;;;;20.0;84.0;74.0;93.0;86.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;64.0;;90.0;98.0;94.0;;100.0;;;;;;;;;;;;;;;;;;;50.0;50.0;50.0;49.0;50.0;50.0;49.0;49.0;49.0;49.0;50.0;50.0;50.0;50.0;49.0;49.0;48.0;49.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;88.0;93.0;60.0;46.0;;;49.0;87.3;;
8015.0004;Fish meal, treated, CP greater than 690 g_kg;;;;;;;7.6;2.8;0.9;4.2;1.1;4.2;5.9;3.9;2.6;7.3;3.1;4.9;6.3;9.3;13.0;6.5;4.4;4.0;;0.1;;7.0;16.0;7.0;2.0;15.0;1.0;1.0;45.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;88.0;;;88.0;88.0;;;;;;;;;;;;;;;;;;;;;88.0;88.0;73.0;86.0;86.0;87.0;92.0;86.0;86.0;88.0;82.0;86.0;86.0;81.0;87.0;86.0;85.0;85.0;;87.0;87.0;;;;;;;;;;;88.0;84.0;88.0;;;;;;;;;74.0;;;;;;;;;;84.0;;85.0;83.0;71.0;81.0;79.0;83.0;85.0;82.0;80.0;85.0;82.0;83.0;83.0;74.0;82.0;77.0;82.0;78.0;;90.0;90.0;;90.0;;;;;;;;;90.0;77.0;76.0;;;78.0;92.0;94.1;80.0
1010.508;Wheat straw;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23.0;41.0;48.0;38.0;42.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19.0;31.0;;;;;;;;;;;;;;
7002.2102;Molasses, sugarcane, SUG greater than 475 g_kg;;;;;;;0.4;0.4;0.6;1.0;0.2;0.9;0.2;0.5;0.2;1.1;0.4;1.9;3.4;17.8;7.6;1.4;1.0;1.2;;;;;;;;;;;;;11.0;;;86.0;80.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;28.0;;;92.0;86.0;;100.0;;;;;;;;;;;;;;;;;;;91.0;95.0;95.0;92.0;95.0;93.0;86.0;88.0;86.0;92.0;91.0;94.0;94.0;95.0;93.0;93.0;88.0;91.0;;40.0;;;;;;;;;;;;34.0;;75.0;;;;;;;;;50.0;;;;;;;;;;;;93.0;98.0;92.0;91.0;95.0;94.0;83.0;90.0;84.0;93.0;90.0;95.0;98.0;95.0;92.0;92.0;81.0;88.0;;68.0;;;90.0;;;81.0;;;;;53.0;;60.0;38.0;100.0;82.0;94.0;40.2;;
6023.105;Cabbage (marrowstem);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;84.0;;;;83.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1008.204;Sorghum gluten meal;;;;;;;2.3;1.7;1.8;3.2;1.1;3.9;4.1;4.9;2.1;13.2;4.2;4.9;8.8;6.9;21.1;3.3;8.6;4.5;;;;;;;;;;;;;89.0;87.0;71.0;92.0;89.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;89.0;;71.0;99.0;92.0;;100.0;;;;;;;;;;;;;;;;;;;82.0;91.0;88.0;88.0;88.0;90.0;88.0;91.0;85.0;91.0;92.0;89.0;87.0;87.0;95.0;84.0;95.0;93.0;;;;;;;;;;;;;;82.0;80.0;66.0;;;;;;;;;30.0;;;;;;;;;;80.0;;82.0;92.0;80.0;86.0;85.0;90.0;83.0;90.0;81.0;90.0;88.0;87.0;89.0;85.0;93.0;82.0;88.0;89.0;;;;;;;;;;;;;90.0;87.0;20.0;14.0;;;86.0;100.6;;
4015.209;Chicory pulp, dried;;;;;;;5.0;1.4;0.8;3.5;;3.4;6.4;3.0;1.8;5.5;2.0;4.4;3.6;6.8;8.2;3.5;;3.5;;;;;;;;;;;;;56.0;76.0;82.0;90.0;84.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;62.8;;
1002.103;Maize feed flour;;;;;;;3.2;2.1;2.2;3.7;0.7;3.5;5.0;4.7;2.9;11.1;3.6;5.1;7.3;7.0;17.6;4.2;8.4;4.8;;;;;;;;;;;;;59.0;78.0;51.0;95.0;92.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;81.0;;51.0;98.0;95.0;;100.0;;;;;;;;;;;;;;;;;;;80.0;93.0;83.0;81.0;80.0;89.0;85.0;86.0;87.0;93.0;91.0;87.0;91.0;83.0;92.0;81.0;75.0;90.0;;85.0;88.0;;;;;;;;;;;80.0;70.0;96.0;;;;;;;;;36.0;;;;;;;;;;70.0;;93.0;95.0;89.0;85.0;93.0;95.0;91.0;92.0;92.0;99.0;93.0;92.0;98.0;90.0;98.0;88.0;84.0;91.0;;;;;;;56.0;92.0;;;;;72.0;68.0;50.0;25.0;97.0;88.0;83.0;97.1;;
